"","R-2_Baseline","R-2_Week_8","R-6_Baseline","R-6_Week_8","R-4_Week_8","R-10_Baseline","R-10_Week_8","R-4_Baseline"
"GPSM3",0.00448719857168057,1.36661307952976,-1.00565375241869,-0.539397286953832,0.649541339118778,-1.44041460741664,1.14116794700822,-0.176343917439265
"MCOLN2",0.142226168777504,1.30296747758932,-0.406636446023075,-0.455987742688385,0.647377932654132,-1.31766034425631,1.21637421604708,-1.12866126210025
"TNFRSF11B",1.12183239482924,-0.141228652106264,0.0711634603346813,-0.760485083300378,0.795662146700252,-1.05041010624886,-1.3223065216655,1.28577236145683
"RAB39B",0.479797727970596,1.7236534724161,-1.13945521061778,-0.85703286365665,0.039029457478007,-0.0941399938287566,0.857892236573,-1.00974482633452
"PATL2",0.319149563832538,1.48776639244936,-1.237973483798,-0.501675710200124,0.186911789652356,-0.682304629052507,1.28838055673447,-0.860254479618098
"CCDC69",0.519791731542585,1.71868390687529,-1.14443919391382,-0.739482375255206,0.193855737817385,-0.876721537688535,0.891909922058651,-0.563598191436347
"WAS",0.174106213156378,1.39276113273531,-0.8331183618364,-0.321890392686073,0.359092871219503,-1.46812629271728,1.27185198996651,-0.574677159837947
"SLC40A1",-0.764860410388405,1.26129056254035,-0.76231676846874,-0.72790489409448,0.94453280239914,-1.29704223323725,1.0140598407792,0.332241100470184
"PCDH12",0.306335367536147,-1.76354984712772,0.930284048851303,-0.580213331179227,-0.518952368123858,0.789860682579903,-0.403812424761101,1.24004787222456
"ELAVL2",1.70997076879392,-0.125897368223453,0.489459541174089,0.627450649302411,-1.20002799763184,0.334189512861255,-1.226810533209,-0.608334573067384
"CFD",-0.549937849473523,0.155464814935582,-1.17816252938241,-0.246566128735004,0.0306360255129825,0.0503329486077123,2.23116239150824,-0.492929672973576
"RGS1",-0.281451893409133,1.19772830820822,-0.970795912748161,1.386142674507,0.124126124874535,-1.36152959883208,0.564767053625907,-0.658986756226277
"SMAP2",0.00449130701211764,1.53085452609295,-0.959587200025476,-0.193469114641736,0.185558241710556,-1.17652265793737,1.32765224992668,-0.718977352137723
"CMYA5",-1.21717033905173,-1.25693835119372,0.664370512530053,-0.456469089340738,0.498598343323033,0.325213746629043,-0.252001755662861,1.69439693276692
"COL4A2",-0.329101038656237,-1.58570488823575,0.816183171710477,-0.206211993319173,0.126137979690494,0.35262285279385,-0.849322229032986,1.67539614504933
"TNFAIP8",0.639932500285898,1.55658342642709,-0.814944916938254,-0.377468173073777,0.232196239567128,-1.28108313133992,0.93475848446428,-0.889974429392451
"PTPLA",1.83266064525466,-0.0902451312611061,-0.403740720933284,-1.31058262714304,-0.438836660024726,1.13213697191176,-0.455728055790188,-0.265664422014079
"TUBB3",0.469112932902151,-0.822812333514715,1.48642966177453,1.24921736553487,-1.11059589507783,-0.384369644771723,-0.97186774477569,0.0848856579284023
"ZBTB32",1.08445706871731,1.70324985052843,-0.942036836999558,-0.694119002369852,-0.0352005887258148,-0.661522801858955,0.483702393661919,-0.938530082953477
"SH2D2A",0.293202531697149,1.16635641169469,-0.978526737985711,-0.350872221854316,0.717916936727387,-0.974272335838231,1.2879334415433,-1.16173802598428
"HCP5",-0.452350520295155,0.892099246231978,-1.24745716351451,-0.347188375025112,1.14593407900798,-0.191172222994567,1.31520328683704,-1.11506833024765
"HS3ST3B1",0.609031851136695,1.43550236397446,-1.34818738067876,-0.743019745125115,0.485953908622065,-0.181163848176634,0.844707783026819,-1.10282493277953
"SLC39A6",0.209750104453928,-1.09929436915815,-0.635093125514836,-0.753858298137157,0.890100261428309,0.645369690454641,-0.911274533593702,1.65430027006696
"GIMAP8",0.13993210985288,1.51146564768952,-0.927063971967759,-0.404481971757383,0.498820221330593,-1.32055021513937,1.13247808210006,-0.630599902108537
"KCNMA1",-0.562931526215967,0.073808885740785,-0.84978320307239,0.206315995887839,0.674965579424188,-1.05286955927196,2.02174877302531,-0.5112549455178
"FUT7",0.661703828950988,1.85677671177321,-0.967746897076046,-0.94723262633687,0.506143044137963,-0.81727961317311,0.249973898890069,-0.542338347166206
"BIN2",0.321549990161898,1.26860449058334,-0.948621926751249,-0.220183990490041,0.339782369865501,-1.49953214868938,1.29175597171676,-0.553354756396826
"N4BP2L1",-0.178631517664373,1.35194422020621,-1.54698025434883,-0.260163989891855,0.381617835970509,-0.873812225060896,1.31678919928793,-0.190763268498692
"CIITA",0.248910931701581,1.02320202999664,-1.27814805264511,-0.333614418867327,0.831927072406889,-1.49949831899623,1.09449752495336,-0.0872767685497943
"C10orf128",-0.339844604437469,1.01612159438392,-1.23266050038846,-0.37183801507882,1.2274661971862,-1.35470524378711,0.912040745946441,0.143419826175294
"CD40",-0.0876863550843139,1.46098869646078,-1.13390298201777,-0.88877528492342,1.20049996141667,-1.03802119074806,0.512653966231368,-0.0257568113352448
"LMO7",0.97213390475422,-0.993253835961832,0.922359273663619,0.702066850044494,-1.39942782276423,0.728420322327995,-1.09906844600081,0.166769753936546
"LRG1",-0.160365793683606,-0.49301954636007,-0.855568421771718,-0.947518197855587,1.05730909470233,0.0367662006239559,-0.554542309864915,1.91693897420961
"NKD2",0.470709097873819,-0.00424207913378295,-1.22362245346557,-1.51384054304848,-0.168535013066151,1.61458046976109,0.32909652684941,0.495853994229669
"STK17B",0.461339659375605,1.85673375327959,-0.701520722422356,-0.372911525998664,-0.0208464957279932,-0.856882218419199,0.793487189783337,-1.15939963987032
"FYN",0.284305094991192,1.54470202506724,-1.20470282775186,-0.727493957013694,0.283445830520232,-0.695556463598366,1.22087451909121,-0.705574221305954
"ANK2",-0.125419771598388,1.21152064880308,-0.953126698352021,-0.726220281484717,-0.252357718931505,-0.0515418843052412,1.79242273390015,-0.89527702803136
"VAMP5",0.0341821462649434,0.615741697188355,-1.34830510070025,-0.261570386633234,1.64178990223437,-0.668612398605773,0.885223363161525,-0.898449222909935
"TLR9",0.772105226535944,1.99064969645303,-0.46956854476629,-0.0306747199525897,-0.676899266922345,-0.779878675208879,0.240843081352902,-1.04657679749177
"LIN9",0.24166096410253,-0.448205024312697,0.677458780699739,-0.0870957305032572,-0.817600066469929,0.48052166436679,-1.66253363066181,1.61579304277863
"FLT3LG",0.221312067802974,1.47365427862011,-1.46425777516374,-1.0011750669085,0.729911434137559,-0.612824330811741,0.832251270921198,-0.178871878597855
"INPP5D",0.160359751188218,1.53688469634266,-0.998974177836192,-0.413419384763152,0.246657506959379,-1.36142092969792,1.18460583230933,-0.354693294502312
"CLEC2D",-0.0919216302550696,1.76220095418378,-1.13732853617833,-0.722602047960357,0.374511575533889,-0.609441807525878,1.06923745777958,-0.644655965577601
"WIPF1",0.361670819460888,1.39080903866319,-1.00028570866878,-0.49131565211174,0.14831387562191,-1.08157393587257,1.40273524836918,-0.730353685462074
"ASIC3",1.62085086754555,-0.544333152966322,-0.786565382714086,-1.05113703521865,-0.388853950353027,1.26300615914926,-0.604296190636502,0.491328685193781
"NR4A1",0.507637822217897,-1.11750431988635,0.534630653103458,-0.269310624028444,-1.05497714047841,1.88418326563089,-0.663375521924132,0.178715865365089
"PARP8",0.0853385470300445,1.10678890128706,-1.30982002771601,-0.569407758718269,0.630258189740761,-1.15095625513378,1.40282591333642,-0.195027509826223
"KIAA1161",-0.0360336509087453,-1.16854798450772,1.21064469134619,0.749345789797406,-0.812846242247065,1.1429087405822,-1.26728176452932,0.181810420467053
"CTSH",-0.0570671452266347,1.37003490061087,-0.954263833535918,-0.522114100832918,0.694616659324435,-1.06131440337516,1.31079229936934,-0.780684376334028
"PTP4A3",1.60267540862331,-0.200233775480052,0.576427649792078,-0.0145020787198728,-0.797919419351136,0.441137308063057,-1.78751414940203,0.179929056474648
"ABCB1",0.344904230036173,1.12287431913568,-1.47664245446131,-0.792046717203746,0.189627749973402,-0.522912007997612,1.53140774555829,-0.397212865040872
"LAT",-0.278095531736175,1.62936173698037,-1.09280309343141,-0.708174061649687,0.507705253475873,-0.974786315320987,1.14537756359928,-0.228585551917261
"BTG1",0.412542586677952,1.63383443860324,-1.21973130443155,-0.437438305287825,0.941983125536949,-0.93968260533239,0.367416555148271,-0.758924490914652
"TSPAN33",-0.770190171728368,1.25208108809881,0.450535454431863,1.27644107540132,0.07594112363341,-1.42749385130059,0.117152140675326,-0.974466859211756
"MARCH1",-0.0762845401287179,1.16161525963544,-0.921305838960637,-0.32389655227287,0.720122000515168,-1.49806179908856,1.33163605385186,-0.393824583551683
"CABYR",-0.114476061748157,-0.821861762773428,1.61580638567592,1.16735036804751,-0.749537542124286,-0.468900501496256,-1.13844642255869,0.510065536977393
"MCOLN3",-0.911960106616032,-1.31900490555716,-0.00552738570222012,-0.794579314439918,0.231093340007214,1.15589369873543,0.0953490030415498,1.54873567053114
"PMEPA1",0.864495606609845,-1.10483658945212,0.712967091314905,-0.128291981236232,-1.45874695450848,0.165667478368402,-0.500756878941603,1.44950222784529
"TPM1",-0.52105520130678,-1.65431711773109,0.939234174037997,0.280721076653933,-0.423332597651443,0.635537948138894,-0.670380319979684,1.41359203783818
"C10orf54",0.541106667471355,1.4464319079262,-0.832033985701279,-0.0489171016338738,0.208891083260941,-1.51338661872018,0.984054733775346,-0.786146686378504
"ICAM3",0.686215258881483,1.64860508100409,-1.14008629435468,-0.765640341799414,0.430868492355926,-0.960644323691494,0.687386742715417,-0.586704615111327
"AP1S2",-0.835672858132166,0.715837368301043,-0.77678432151506,-0.224263903691943,0.908025057160066,-0.937324898308741,1.75216250234768,-0.601978946160882
"ATP8A1",0.559655799063161,1.51126049900741,-1.24119772172003,-0.956031399576561,0.0739176687970638,0.0877573602460945,0.965812377114978,-1.00117458293212
"MICALL2",0.597941050749194,-0.671698907359307,-0.588623633616052,-0.907989585189959,0.260899596392299,1.00122804628434,-1.24271954194112,1.5509629746806
"TSPAN12",1.35301470879888,0.111884508820135,-0.379473803974008,-1.78906462983566,-0.68970573050887,0.703663140420775,-0.204437773849315,0.894119580128059
"FAM49A",-0.387915074033962,1.36254377329567,-0.245406106640625,0.587685039635138,-0.545554030411816,-1.07958206168066,1.39443061666693,-1.08620215683068
"PPM1M",-0.746559443344547,0.679238892153182,-1.63033256597864,-0.277006943013702,0.865435030086467,-0.208554338874562,1.54934531689082,-0.231565947919029
"SEPT6",0.617838090653121,1.77363480615314,-1.12075780871277,-0.80272119465068,0.0767480107148109,-0.605047180552431,0.804182862085496,-0.743877585690684
"STK17A",0.209939123086006,1.67189328274529,-0.828579913692633,-0.354812246867848,0.188416054469128,-1.32286014939551,1.0746677724338,-0.63866392277824
"PNMA3",-0.14061346034112,1.51412774133477,-1.39138803243464,-1.01716602842021,0.634607038781114,0.163899591382225,0.911832739808764,-0.675299590110903
"PCDH17",0.634960989157465,-0.753180503653995,-0.250082991211155,-1.41557074574081,0.388597663097119,1.28131880183736,-0.983185666439965,1.09714245295399
"PLK2",0.977573859287735,-1.46846166031723,0.029625998221364,-0.669058779996355,-0.683627170553596,1.26619273235781,-0.506777479122184,1.05453250012246
"SIPA1L2",-0.085456133247656,-1.41667327545902,1.1385183421578,0.834716669712556,-1.26941257073643,1.04593637762804,-0.482079134334626,0.234449724279334
"EXOC3L2",-0.0802736785798798,-0.6474966937339,0.244046760717999,-1.36130886292903,-0.0971050947263028,0.979976038422701,-0.789533984503603,1.75169551533201
"SPRY4",-0.261380658875805,-0.69604459533138,0.561375371297571,-0.886325312709782,-0.106787715165347,1.27244741886353,-1.30347005191182,1.42018554383304
"ANXA2R",-0.0317241424849604,1.77922172044897,-1.04441676879923,-0.156333874012566,0.213861598988072,-1.06302523132714,1.0162602620139,-0.713843564827062
"B2M",-0.00718788884235592,0.853786856499169,-1.29823099606585,-0.653935860900624,0.901190407367955,-0.684485345289467,1.55849101874014,-0.669628191508954
"DNAH2",-1.15075162580084,-1.37664484045313,0.908868739067034,0.492872033315939,0.500356450713526,-0.157151915776044,-0.640880578452893,1.4233317373864
"PLEKHO1",0.101280811133944,1.15539340681,-1.15025442706756,-0.646209393869464,1.13117796179685,-1.22780625308183,0.998117323555294,-0.361699429277235
"NTNG2",0.28938153020346,1.63085655585745,-1.64296238790999,-0.350408473547359,0.399123130115532,-0.843505370939358,0.722299436078721,-0.204784419858447
"HLA-F",0.68998851558551,1.10854093753047,-1.45987651576583,-0.630493548749729,0.919814326518478,-0.958147956490896,0.853446716119399,-0.5232724747474
"COL27A1",0.814560030670536,-0.867714248830401,0.581045115388023,0.106440277727408,-1.78289002701954,1.35758407112532,0.204553605260726,-0.413578824322064
"VAV3",-0.20555962498956,0.842173731025683,-1.04711611898513,-0.810043826818542,1.56005838289408,-1.25721207882754,0.632652660861867,0.285046874839144
"PIK3IP1",-0.4964169810662,1.01099956296505,-1.45074201834347,0.332140266670089,0.212239671479391,-0.974345744538444,1.57439199557071,-0.20826675273711
"IGFBP2",0.0901541176859324,-1.35561947724156,0.256220753758977,-0.443278286478362,0.736417063244633,-0.347174003724928,-0.821855830345481,1.88513566310079
"TRAF1",0.111461247326199,1.75967558198501,-1.14232318463086,-0.850170329916835,0.569506160254669,-0.908680248540746,0.781330279109451,-0.320799505586883
"C5orf56",0.104426004764373,1.32480345602412,-1.57990824759871,-0.782810617032886,0.651273364852217,-0.41834173747097,1.15044483205412,-0.449887055592275
"MFNG",0.0524349430038454,1.53274415294224,-1.2471142585844,-0.827700133548416,0.573344171478674,-0.897878945082081,1.09309446014798,-0.278924390357841
"JAK2",0.367435142919272,1.13196318711756,-1.3326628141495,-0.632699720115192,1.0542962554709,-0.662228825430649,0.999895340087318,-0.9259985658997
"GPBAR1",-1.00654829515171,0.342856667047269,-0.930570349610057,-0.310604619746954,1.89984322977186,-0.911692649335767,0.306533245202109,0.610182771823247
"PRSS23",-0.22697025098921,-1.23566533813795,-0.623751686373957,-1.01018585260356,-0.232832833751127,1.44895281625074,0.727686405264659,1.15276674034041
"KAT2B",0.171888314526423,1.53612665295873,-1.03494122260008,-0.596017360867103,0.256050056555234,-0.839205971652103,1.32228608710487,-0.81618655602597
"PODXL",0.284608638202979,-0.80341253274306,1.50750674018487,1.01038112514769,-0.992871946019399,0.0628694637047722,-1.37681883085053,0.30773734237267
"TGFBR2",-0.249008200555664,1.31013435567347,-1.38020356406402,-0.739205637482619,0.626139864319397,-0.649259265512225,1.36890762411046,-0.287505176488807
"GPR4",0.946947924729982,-1.38483434413952,0.80160578951152,-1.22780993067139,-0.308093474079133,0.881856866845613,-0.603400489826503,0.893727657629431
"MCAM",0.102624779298812,-1.11318002795246,1.60407377853214,-0.105517430397469,-1.3524026479375,0.371678278576239,-0.487663565477095,0.980386835357332
"COMMD6",-0.771377729624311,0.755942313327267,0.545903420616235,1.34209710018535,0.281856733330808,-1.43883838224159,0.457243086459353,-1.17282654205311
"HECW2",0.0451819897201689,-1.50669229163062,0.540234001232893,-0.867867010258371,0.494244539942969,0.289003852007263,-0.690593033495096,1.69648795248079
"MDGA1",-0.651915262453729,0.107654573647574,-1.5303676121429,-0.557533409662986,0.613053274473491,0.378836675337377,1.83155843887998,-0.191286678078815
"PTK2B",0.515348442229589,1.60499260442997,-1.5151935509446,-0.642313375597342,0.344683617036969,-0.922164553857996,0.68938828414745,-0.0747414674440418
"NOTCH4",0.524255963714412,-0.486899086259774,0.772370681932317,-1.44279425410064,-0.332622279538763,0.0877660214913079,-0.846759804354199,1.72468275711533
"SLC8A1",-0.237800705985445,0.425971892525673,-1.77067107312714,-0.660146101396762,1.20231486794309,0.155876002866637,1.25768480747194,-0.373229690297989
"PTPRJ",-1.28098766861281,0.507781108456738,-0.114574101179328,0.613085434302706,0.45766110788317,-0.402412526677467,1.57886593305436,-1.35941928722737
"DHRS3",-1.19127352184207,-0.523705452374878,-1.0026258636941,0.334892545559895,1.25198928241634,-0.0737415821304526,1.57457634386265,-0.370111751797394
"THBS1",-0.503502898902973,-1.61515453697761,0.454251059487004,0.228872765072466,0.620902436174628,0.188481608779103,-0.964022921186137,1.59017248755352
"GOLGA8B",-1.57513851094972,-0.507969711774014,0.55268703731722,1.33098402717889,1.00233580624586,-1.05995316021409,0.235081749126157,0.0219727630697075
"TRIM22",0.409175019486768,1.25728295047004,-1.41469227183753,-0.860888140667912,0.193096908903286,-0.287244763005822,1.38658496497558,-0.683314668324393
"RORA",-1.09451939651721,0.862503196519877,-0.965596029696128,0.0720853277878641,-0.0954720874259077,0.379150795817305,1.76504446035656,-0.923196266842359
"CHST2",0.800272128827567,1.14567513063523,-0.0220335100429959,1.22085395907536,-0.400993818006695,-1.27013235347776,-0.146828725051049,-1.32681281195966
"PARP11",0.0809532337685702,1.19373300710443,-1.51218750303549,-1.16541857229974,0.772907037242642,-0.407261717712246,1.07645442468887,-0.0391799097570384
"AFAP1L1",-0.368888069295099,-0.828231947256899,1.22359273962369,-0.384313133611265,-0.566970039183338,0.450266609367051,-1.15848713562227,1.63303097597814
"NOS3",0.760971748124838,-1.06752081837124,0.953038073884597,-0.792933735806527,-0.892872153375273,1.49594133211624,-0.778303917421549,0.321679470848905
"RPS15A",-0.14754690640908,1.21930989932046,-0.189458191546782,0.3986495028116,0.59812493640571,-1.10702025988198,0.920762883597188,-1.69282186429713
"ARHGAP44",1.72974119124044,0.978994258905523,-0.72797463313224,-1.32108132120881,-0.492962198157074,0.284897870025571,-0.643064143780358,0.191448976106943
"RPL23A",-0.339640869280725,1.56618970448937,-0.0298886635369388,0.571754566844061,0.256816795184004,-0.992279567596652,0.60598309946639,-1.63893506556952
"GLTSCR2",-0.107410270034646,1.88856495071659,-0.731629294045119,0.108071596124106,-0.0812635021105781,-0.783836890347657,0.905189627863521,-1.19768621816622
"RPL13",-0.0217686315653238,0.754051447282396,0.58720511521777,1.28623415096628,0.0810416766395257,-1.12189013025026,0.202983007331002,-1.7678566356214
"EBP",-0.303278123581051,-1.14036863065208,1.55440804165039,1.13146677147879,-0.569572367336759,0.0272003656130842,-1.16880792184597,0.468951864673601
"DLL4",1.48894191433396,0.394073643982276,0.37118183184563,-1.52324007038529,-0.820560506439281,-0.0142658536247649,-0.811432211455794,0.91530125174327
"LPIN1",0.046187861183316,0.836251970402212,0.330656392802619,1.62022678527204,-0.758902246579702,-1.11734787195439,0.321990784259461,-1.27906367538555
"ADAMTS15",-0.656822610624043,-0.980642824248901,-0.543951999774877,-1.08812686435382,-0.00418005718721809,1.69895404728098,0.76996723444059,0.804803074467295
"MAT2B",-0.165673537348779,1.36734690792871,-1.11801503005552,-0.373126390753127,0.580691808932279,-0.803823664212681,1.39626026123471,-0.88366035572559
"RPL38",-0.508031975476198,1.25110035374338,-0.329506029213506,0.790597141381678,0.741097165964596,-1.14459517656865,0.663431645027584,-1.46409312485888
"RPS3A",-0.064562622904197,1.00488358602317,0.489778328988628,1.03131195486247,-0.239206886080549,-1.00777699971704,0.591181530349319,-1.80560889152181
"RPL19",-0.515708932528821,1.70729201930683,-0.409137083709741,0.213695221182014,0.394278819820251,-1.03410592163021,0.898371790010482,-1.2546859124508
"SLMO1",-0.647743090260334,-0.900261868580894,1.8071733572401,1.29702872104056,-0.573763654123424,-0.208295307811845,-0.660530045962378,-0.113608111541793
"HLA-H",0.122658022422604,0.686029300673839,-1.74475438588685,-1.15179832512619,0.765909431198905,0.168726197561845,1.23367512570191,-0.0804453665460609
"EIF3F",-0.188201510160368,1.19877978123922,0.0187563215556971,0.760260925771116,-0.556489615264813,-0.350534971706336,0.995227250902302,-1.87779818233682
"COL18A1",-0.501593576667338,-1.39199352167893,-0.179234781625608,-1.03767565394125,-0.0140186463927177,1.28944987806654,0.496077119947047,1.33898918229227
"TGFB3",0.205152120719549,-0.439876951494624,-1.13190602576515,-1.55368755346683,0.0550765046578459,1.413807852013,0.809526753358831,0.641907299977371
