"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PMCH",3.42807026304087,-0.000209348460511782,0.0856622223173756,0.930773243048755,0.993783013457961
"PMEL",203.975049866226,-1.17757041411135,0.959141022161359,0.00062013179654977,0.0591112036750063
"PMEPA1",3287.44876216966,-0.00746700326901026,0.0855325938694853,0.458945754734748,0.953837726499948
"PMF1",190.302593724062,0.00892424476786385,0.0838641261467537,0.65196284009789,0.97989178183523
"PMFBP1",266.991326772572,-0.00459901327923358,0.0856106437084301,0.410550548691314,0.936206475873541
"PML",29296.270733286,0.0144949489949876,0.0864063675061703,0.26868164051898,0.883765893818905
"PMM1",877.4149143231,0.017881797015192,0.0854096109816864,0.378748240924786,0.932943147149701
"PMM2",1891.39065741791,0.0233730355079934,0.0859077145794746,0.360153581701158,0.929348803058049
"PMP2",6.01749298488131,-0.000179870253358513,0.0857238778418366,0.87295295765585,0.993381651393188
"PMP22",2755.16621622837,-0.00454278689218499,0.0854657144846796,0.557466432394692,0.965589222691195
"PMPCA",3382.63966829404,0.0138725395195018,0.0855011040809925,0.416156741765182,0.937208416031986
"PMPCB",4859.50702174847,0.00328972584746756,0.0848615832520327,0.787799589374561,0.988940634941915
"PMS1",2479.25250773058,0.0151976747208587,0.0822001361032837,0.589715632599007,0.970980521358219
"PMS2",14040.5051137252,-0.0164640687384648,0.084752696334916,0.457479048138772,0.953437177037487
"PMS2CL",4343.87872590637,-0.00150443713144604,0.082276747654649,0.947712617741045,0.995139079946482
"PMS2L2",87.5104996946541,0.0125181974592718,0.0858178359346608,0.363688672506058,0.931080935244975
"PMS2P1",4037.17746751918,0.00569549496862906,0.0850544309002186,0.639292366824156,0.977203103561072
"PMS2P3",2733.69114185254,-0.00315099682490194,0.0832259704329153,0.927264420137648,0.993783013457961
"PMS2P4",1345.66869521793,-0.0197976710754845,0.0863503153901296,0.35601201968769,0.928469703215956
"PMS2P5",793.988461097614,0.0100238124956102,0.0854591195826068,0.470002319701727,0.955763411705602
"PMS2P9",1682.51495512573,-0.000906228419012741,0.0850729030899074,0.92802599790565,0.993783013457961
"PMVK",2092.43297680837,-0.0245359828174848,0.0880484473369578,0.224227916279391,0.859508653911241
"PNCK",129.059453469202,0.000467886961647945,0.0856541552369514,0.833222117150109,0.991541912067889
"PNISR",11330.0754741661,0.0185168249150472,0.086997088333326,0.269392673049212,0.884433126232122
"PNKD",2344.87596860692,0.0071686513970854,0.0846705365948993,0.644727258304672,0.97874478991891
"PNKP",2863.63450014099,-0.00272527262647401,0.0831290618353851,0.893853293531996,0.993783013457961
"PNLDC1",54.121172679825,-0.000145258932070062,0.0852666356422083,0.986824981512171,0.998875292291641
