"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FBLN2",14313.8258878116,0.00140177632919127,0.36699866748238,0.991289206318429,0.99837385974986
"FBLN5",1452.67063913583,-0.161058388433674,0.327870794393725,0.409909774643698,0.833647465871169
"FBLN7",369.773670314523,0.150914017470935,0.379314746803021,0.30072177709679,0.767517015111485
"FBN1",46854.8566225772,-0.343917422130873,0.530141223080769,0.070815966669862,0.442878863804541
"FBN2",1503.64015808861,0.0508146868392004,0.364909787286305,0.596808998343286,0.908582761488233
"FBN3",2852.54113504623,0.0552188113013541,0.379205564222855,0.229371877128739,0.70074450280418
"FBP1",3041.41517539053,-0.521634943160947,0.604648221270971,0.0502413814963764,0.378333846756459
"FBRS",8281.7015621646,-0.157069459677555,0.343320473186284,0.411576870297343,0.833925649669883
"FBRSL1",8445.71460583195,-0.131484329879477,0.312324328875633,0.495902493912167,0.869168770886626
"FBXL12",587.430434071073,0.00260746475769345,0.318263287097345,0.987010161496866,0.997402107309678
"FBXL13",470.906518592632,-0.197815072430544,0.433124105528163,0.0203956928685263,0.235650783634097
"FBXL14",2024.21428517116,-0.280457158623302,0.412306303400116,0.149218714303614,0.606467534729262
"FBXL15",303.16057154585,-0.051343326040956,0.325961693007718,0.732628829860993,0.94543708352653
"FBXL16",435.195747840147,-0.0937604311651717,0.390536740200705,0.0355397151013978,0.318387074339263
"FBXL17",1272.81187143183,-0.280020393815535,0.381041850191918,0.17368624926653,0.639431064744426
"FBXL18",1291.44082922372,-0.190060544272352,0.355182565570553,0.324184857009831,0.784224377141525
"FBXL19",2934.61636703023,-0.240905599154141,0.383205270430378,0.228926833233339,0.700348871621498
"FBXL19-AS1",248.557848883123,-0.110305112326923,0.380479169141858,0.308294614367853,0.772644005048811
"FBXL2",361.488587410946,-0.0121129047134608,0.3406021347501,0.929400492154354,0.987394299671142
"FBXL20",1161.75843099056,0.0971116084993822,0.31810828668291,0.595025191425019,0.907932432784015
"FBXL22",144.38920702389,-0.0985932408214289,0.373607415970872,0.388904995742303,0.821913921506846
"FBXL3",2327.98241651718,-0.372385434564809,0.405003744527559,0.111082401106336,0.538460036594074
"FBXL4",1751.88422085783,0.13029224815697,0.341483178587067,0.434348085584481,0.843065228564418
"FBXL5",4417.49989614758,0.109242805158219,0.321922455114265,0.534106310311202,0.884583142425114
"FBXL6",1740.91109589503,0.262080527300568,0.39639013126401,0.187889752109626,0.659119302754264
"FBXL7",476.485291089058,-0.207768482479469,0.386579389592448,0.254023085501371,0.726434837520107
"FBXL8",465.621068224101,-1.43455966361716,0.575136796520854,0.000960410906542485,0.0377280001251513
"FBXO10",1085.51827352009,0.0669569920428205,0.301953929246154,0.709255394985821,0.940674050908239
"FBXO11",9026.53597055258,0.300542804322667,0.375587778270208,0.154166226263416,0.613983803927542
"FBXO15",33.312152149882,-0.211134038859735,0.443645306906988,0.0869745481241167,0.482763157491945
"FBXO16",322.036407549792,-0.0665481621058351,0.321701620027272,0.695296608332229,0.937421016678239
"FBXO17",586.814649025318,0.33632239909681,0.591416818060151,0.0206341444122341,0.236399863654447
"FBXO18",8515.27525940902,0.417461396083896,0.455173475968297,0.0746384038579168,0.452581375452543
"FBXO2",302.835143782083,0.17577629773008,0.420072334722348,0.0647042495779446,0.423668691271349
"FBXO21",1902.9246015957,-0.221118165378145,0.347473695995194,0.28058581730564,0.751985512549708
"FBXO22",2121.9360023008,-0.0141277537002806,0.292062125252124,0.939858819996371,0.988455253198386
"FBXO24",84.9785798934878,-0.286087662129328,0.472741625075897,0.0868326793164086,0.482717925467173
"FBXO25",1647.23919065396,0.0244694428094363,0.310065068162787,0.884825316202183,0.979611593842091
"FBXO27",452.41453512764,0.0534881462769984,0.370643545309921,0.577450349441818,0.902603503229307
"FBXO28",2585.83196473749,-0.160035660018704,0.326917981817537,0.403170899921516,0.830586276877163
"FBXO3",1722.15358811547,0.144534741710761,0.372864736287744,0.305226761170046,0.770961318211383
"FBXO30",2405.31462491077,0.13985275443797,0.372623433518161,0.313566454041691,0.777315036053831
"FBXO31",1501.27733357123,-0.0666279850785492,0.299552243229,0.717076656310793,0.941398381475375
"FBXO32",8796.03471306531,0.20327716236495,0.372852003146379,0.275484557044573,0.74702068043555
"FBXO33",760.644722468567,0.24523069092264,0.36784635362988,0.213977120829862,0.68401898171921
"FBXO34",1578.77710780838,0.252082430697126,0.372580144741702,0.2028530512396,0.671957129402848
"FBXO36",136.586769628481,-0.036289213800507,0.362330792068179,0.721815928966844,0.942192811157376
"FBXO38",3252.55321519047,0.0558995906566368,0.301672162824359,0.752981553626078,0.9535673528167
"FBXO39",46.4744324228351,0.191054795408653,0.425669246550804,0.12123901123952,0.559002826166948
"FBXO4",467.874537895251,-0.193780530869575,0.368312961069967,0.274405105050184,0.746783801777878
"FBXO41",598.244260273207,-0.13179836040559,0.35822909321255,0.420668673198923,0.839236078971947
"FBXO42",1858.25459009136,-0.0992903756914088,0.308339460433542,0.607645897828,0.910922303573291
"FBXO43",80.9155410169693,0.058742569599678,0.371229995223905,0.417988203578401,0.838242437625715
"FBXO44",872.209057271124,-0.076817234814802,0.308153673450849,0.681653818521327,0.934412506883708
"FBXO45",592.32670475535,-0.113162833384131,0.350559412107347,0.451888495605589,0.849571638017245
"FBXO46",3944.35962563312,-0.00780211819824592,0.339522392634465,0.953213070310963,0.991196797749182
"FBXO48",182.229073496497,0.166369630945913,0.393799848353719,0.192674309189238,0.665044457222813
"FBXO5",1279.06801017805,0.0579836549779129,0.373231424644177,0.358334586765574,0.805831974462699
"FBXO6",1134.65557632796,0.802798444590723,0.743015817140176,0.0153085152021476,0.203188774083589
"FBXO7",5597.2803164531,0.139343334273017,0.323395204782992,0.446424491461843,0.848192122049908
"FBXO8",739.075846641785,0.154353923652269,0.330349060554846,0.424115419197344,0.840308099489617
"FBXO9",4327.26995829463,-0.235190158095018,0.359156069489334,0.250131568787198,0.722263036739476
"FBXW10",127.569117377393,2.28639277630788,1.39716543802916,0.00153343424325055,0.0499409288796034
