"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACSM6",3.11079630031096,4.32869235039983e-07,0.00144269487407978,0.0930696093332916,0.999224467646119
"ACSS1",2374.99825869016,1.12594837216446e-06,0.00144269123923462,0.484986005802937,0.999224467646119
"ACSS2",2003.02031191994,3.63524724955015e-06,0.00144268962154919,0.123232176889118,0.999224467646119
"ACSS3",2552.12508051493,1.2872326036644e-06,0.00144269296101407,0.346063419769208,0.999224467646119
"ACTA1",1000.40406309639,-1.05315992374458e-06,0.00144269229738426,0.441037733793334,0.999224467646119
"ACTA2",21979.4825074115,-7.82576670162355e-07,0.00144269314908541,0.402065756649903,0.999224467646119
"ACTA2-AS1",22.166813981716,2.15932806268042e-07,0.00144269330858744,0.831208039121006,0.999224467646119
"ACTB",203415.702375587,1.17368542543788e-06,0.00144268455423151,0.661807861219326,0.999224467646119
"ACTBL2",11.6037331891452,-1.58542487087507e-07,0.00144269501870951,0.0878376172668,0.999224467646119
"ACTC1",309.297233771282,-5.26155090363172e-07,0.00144269440545119,0.359778852993904,0.999224467646119
"ACTG1",116094.917837159,-6.76954919206495e-06,0.00144269169203447,0.0191997016109561,0.879237755172089
"ACTG2",10574.26848011,-1.06271130203606e-06,0.00144269466966102,0.029506841235994,0.976269453997802
"ACTL10",156.696246368731,4.54805872205399e-07,0.001442690894453,0.809845197941476,0.999224467646119
"ACTL6A",3054.12998840495,-3.09366309143142e-06,0.00144268769000701,0.222545630780492,0.999224467646119
"ACTL7A",0.272379984963932,-6.49605999169223e-08,0.00144269502862575,0.900582411886217,0.999224467646119
"ACTL7B",3.39403104073011,7.4707998735734e-08,0.00144269415830463,0.928613510179857,0.999224467646119
"ACTL8",118.015772824596,-2.94286341950939e-07,0.00144269496665165,0.0602105587746613,0.999224467646119
"ACTL9",0.335677549762669,5.64971377392327e-08,0.00144269502919,0.815831917669673,0.999224467646119
"ACTN1",34752.0535039746,-3.52246829650846e-07,0.00144269134893833,0.810432688129386,0.999224467646119
"ACTN2",385.410467123748,1.17867231014768e-08,0.00144269372939313,0.995379835197623,0.999224467646119
"ACTN4",81108.6682044222,2.23711083908807e-06,0.00144269033291185,0.218023037799068,0.999224467646119
"ACTR10",2462.65443910568,7.7823204099718e-07,0.0014426778882559,0.825651633342097,0.999224467646119
"ACTR1A",2424.20091419821,-1.70188213480583e-06,0.00144267124651995,0.677318909816876,0.999224467646119
"ACTR1B",2684.97098777228,8.06990618429907e-06,0.00144266381159699,0.138774383693892,0.999224467646119
"ACTR2",14575.1991114429,2.57369637599122e-06,0.00144266775996819,0.564734482232544,0.999224467646119
"ACTR3",12083.0557736832,1.13169864582064e-06,0.00144268520783732,0.653362803195422,0.999224467646119
"ACTR3B",1085.00858666318,-7.19735194833842e-07,0.00144269238432286,0.565240945961395,0.999224467646119
"ACTR3C",920.499339854078,1.14909535702322e-06,0.00144268791469976,0.638110789800281,0.999224467646119
"ACTR5",649.570182717315,-4.95990163493828e-06,0.00144267886215496,0.218909510132985,0.999224467646119
"ACTR6",1872.23567611677,-4.2861032199909e-06,0.0014426884369885,0.136536485887965,0.999224467646119
"ACTR8",1942.09473871254,-3.95574365856347e-07,0.00144268496738995,0.870500251019343,0.999224467646119
"ACTRT1",0.39014323594542,-1.28515422603408e-07,0.00144269499265312,0.672652660832753,0.999224467646119
